,domain,domain_label,iat_score,year,age,sex,sex_male,political_raw,explicit_pref,explicit_thermo_diff,pct_300,pct_error,n_trials,valid_iat,quality_flag,iat_z_within_domain,year_centered,age_centered,political_centered,domain_age,year_x_age,age_x_age,male_x_age,politics_x_age,domain_weight,year_x_weight,age_x_weight,male_x_weight,politics_x_weight,domain_korea_usa,year_x_korea_usa,age_x_korea_usa,male_x_korea_usa,politics_x_korea_usa
10890,weight,Weight IAT: Thin-Good over Fat-Good,0.339946966810293,2014.0,16.0,f,0.0,5.0,5.0,-2.0,0.0,0.2,118.0,True,True,0.1042388621171143,1.6138343654874916,-8.673813840095018,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-8.673813840095018,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10891,weight,Weight IAT: Thin-Good over Fat-Good,-1.2306204177255,2014.0,26.0,m,1.0,2.0,1.0,-5.0,0.0,0.0166666666666667,120.0,True,True,-3.686726420051593,1.6138343654874916,1.3261861599049816,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,1.3261861599049816,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
10892,weight,Weight IAT: Thin-Good over Fat-Good,0.665890385983545,2014.0,34.0,m,1.0,4.0,5.0,-1.0,0.0,0.0416666666666667,119.0,True,True,0.8909865038952314,1.6138343654874916,9.326186159904982,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,9.326186159904982,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10893,weight,Weight IAT: Thin-Good over Fat-Good,0.434336300591877,2014.0,25.0,f,0.0,4.0,5.0,0.0,0.0,0.075,116.0,True,True,0.33207161281362796,1.6138343654874916,0.32618615990498157,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,0.32618615990498157,0.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10894,weight,Weight IAT: Thin-Good over Fat-Good,0.27517910798258,2014.0,36.0,m,1.0,5.0,5.0,-2.0,0.0,0.05,120.0,True,True,-0.05209489766539594,1.6138343654874916,11.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,11.326186159904982,1.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10895,weight,Weight IAT: Thin-Good over Fat-Good,0.817642331242715,2014.0,18.0,f,0.0,7.0,6.0,-5.0,0.0,0.075,120.0,True,True,1.2572785596475,1.6138343654874916,-6.673813840095018,2.594460376302721,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-6.673813840095018,0.0,2.594460376302721,0.0,0.0,-0.0,0.0,0.0
10896,weight,Weight IAT: Thin-Good over Fat-Good,0.237011982881496,2014.0,37.0,f,0.0,5.0,4.0,0.0,0.0,0.0666666666666667,120.0,True,True,-0.1442209965536425,1.6138343654874916,12.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,12.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10897,weight,Weight IAT: Thin-Good over Fat-Good,-0.304108462478078,2014.0,16.0,f,0.0,2.0,4.0,-2.0,0.0,0.0916666666666667,116.0,True,True,-1.4503533166489877,1.6138343654874916,-8.673813840095018,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-8.673813840095018,0.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
10898,weight,Weight IAT: Thin-Good over Fat-Good,0.881052334768837,2014.0,23.0,f,0.0,6.0,5.0,2.0,0.0,0.0583333333333333,118.0,True,True,1.4103347890564493,1.6138343654874916,-1.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10899,weight,Weight IAT: Thin-Good over Fat-Good,-0.234428642206105,2014.0,26.0,m,1.0,4.0,,0.0,0.0,0.15,119.0,True,True,-1.2821632841042334,1.6138343654874916,1.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,1.3261861599049816,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10900,weight,Weight IAT: Thin-Good over Fat-Good,0.380731419646324,2014.0,24.0,f,0.0,4.0,6.0,5.0,0.0,0.1,111.0,True,True,0.20268254958700202,1.6138343654874916,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-0.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10901,weight,Weight IAT: Thin-Good over Fat-Good,0.856676265286396,2014.0,43.0,m,1.0,5.0,6.0,1.0,0.0083333333333333,0.0083333333333333,119.0,True,True,1.351496923178457,1.6138343654874916,18.32618615990498,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,18.32618615990498,1.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10902,weight,Weight IAT: Thin-Good over Fat-Good,0.0905698427322173,2014.0,53.0,m,1.0,5.0,7.0,-3.0,0.0,0.108333333333333,120.0,True,True,-0.4976964823039629,1.6138343654874916,28.32618615990498,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,28.32618615990498,1.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10903,weight,Weight IAT: Thin-Good over Fat-Good,-0.393325562086553,2014.0,,,,,,,0.0,0.141666666666667,117.0,True,True,-1.6657015599155336,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10904,weight,Weight IAT: Thin-Good over Fat-Good,0.648517772132813,2014.0,22.0,f,0.0,5.0,6.0,-3.0,0.0,0.108333333333333,111.0,True,True,0.8490532658711183,1.6138343654874916,-2.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-2.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10905,weight,Weight IAT: Thin-Good over Fat-Good,0.544756922305948,2014.0,23.0,f,0.0,4.0,4.0,0.0,0.0,0.166666666666667,120.0,True,True,0.5985999690466535,1.6138343654874916,-1.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10906,weight,Weight IAT: Thin-Good over Fat-Good,1.07585653430633,2014.0,27.0,m,1.0,4.0,6.0,0.0,0.0,0.0333333333333333,120.0,True,True,1.880544449933608,1.6138343654874916,2.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,2.3261861599049816,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10907,weight,Weight IAT: Thin-Good over Fat-Good,0.126678638990425,2014.0,34.0,,,6.0,4.0,-5.0,0.0,0.0416666666666667,119.0,True,True,-0.41053868548251166,1.6138343654874916,9.326186159904982,1.5944603763027212,0.0,0.0,0.0,,0.0,1.0,1.6138343654874916,9.326186159904982,,1.5944603763027212,0.0,0.0,0.0,,0.0
10908,weight,Weight IAT: Thin-Good over Fat-Good,0.274256862437659,2014.0,22.0,f,0.0,4.0,6.0,-3.0,0.0,0.116666666666667,119.0,True,True,-0.05432097269844113,1.6138343654874916,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10909,weight,Weight IAT: Thin-Good over Fat-Good,1.22691470185886,2014.0,24.0,f,0.0,6.0,4.0,-4.0,0.0,0.0666666666666667,120.0,True,True,2.2451618960987227,1.6138343654874916,-0.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-0.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10910,weight,Weight IAT: Thin-Good over Fat-Good,0.745908661014118,2014.0,24.0,m,1.0,4.0,6.0,0.0,0.0,0.075,120.0,True,True,1.0841310359711909,1.6138343654874916,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-0.6738138400950184,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10911,weight,Weight IAT: Thin-Good over Fat-Good,-0.694244817446912,2014.0,,,,,,,0.0,0.0916666666666667,120.0,True,True,-2.392046994717973,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10912,weight,Weight IAT: Thin-Good over Fat-Good,0.106193312683965,2014.0,23.0,m,1.0,5.0,7.0,6.0,0.0,0.075,116.0,True,True,-0.45998524956269005,1.6138343654874916,-1.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-1.6738138400950184,1.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10913,weight,Weight IAT: Thin-Good over Fat-Good,-0.434907841894685,2014.0,23.0,m,1.0,2.0,7.0,3.0,0.0,0.0916666666666667,120.0,True,True,-1.766071006434153,1.6138343654874916,-1.6738138400950184,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,1.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
10914,weight,Weight IAT: Thin-Good over Fat-Good,0.409617600968842,2014.0,23.0,m,1.0,3.0,6.0,3.0,0.0,0.0333333333333333,118.0,True,True,0.2724067216322926,1.6138343654874916,-1.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,1.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10915,weight,Weight IAT: Thin-Good over Fat-Good,-0.253126713501431,2014.0,28.0,m,1.0,3.0,5.0,-2.0,0.0,0.1,120.0,True,True,-1.3272958520042393,1.6138343654874916,3.3261861599049816,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,3.3261861599049816,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10916,weight,Weight IAT: Thin-Good over Fat-Good,0.648362718924414,2014.0,30.0,f,0.0,6.0,6.0,-5.0,0.0083333333333333,0.0333333333333333,119.0,True,True,0.8486790053741048,1.6138343654874916,5.326186159904982,1.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,5.326186159904982,0.0,1.5944603763027212,0.0,0.0,0.0,0.0,0.0
10917,weight,Weight IAT: Thin-Good over Fat-Good,0.913899676763867,2014.0,22.0,f,0.0,6.0,7.0,2.0,0.0083333333333333,0.108333333333333,119.0,True,True,1.4896202335020472,1.6138343654874916,-2.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-2.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10918,weight,Weight IAT: Thin-Good over Fat-Good,0.165035745308374,2014.0,,,,,4.0,0.0,0.0083333333333333,0.1,118.0,True,True,-0.31795401843317195,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10919,weight,Weight IAT: Thin-Good over Fat-Good,0.448142347126143,2014.0,16.0,f,0.0,,6.0,-4.0,0.0,0.116666666666667,115.0,True,True,0.3653960302252867,1.6138343654874916,-8.673813840095018,,0.0,0.0,-0.0,0.0,,1.0,1.6138343654874916,-8.673813840095018,0.0,,0.0,0.0,-0.0,0.0,
10920,weight,Weight IAT: Thin-Good over Fat-Good,0.107025829817338,2014.0,,,,,,,0.0,0.125,112.0,True,True,-0.45797575695479376,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10921,weight,Weight IAT: Thin-Good over Fat-Good,1.13866713152706,2014.0,24.0,f,0.0,6.0,6.0,0.0,0.0,0.0916666666666667,119.0,True,True,2.0321538592213524,1.6138343654874916,-0.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-0.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10922,weight,Weight IAT: Thin-Good over Fat-Good,0.260990177420228,2014.0,,,,,,,0.0,0.05,119.0,True,True,-0.08634350341297889,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10923,weight,Weight IAT: Thin-Good over Fat-Good,0.47496358191584,2014.0,21.0,m,1.0,4.0,6.0,-3.0,0.0,0.1,118.0,True,True,0.4301359267198835,1.6138343654874916,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-3.6738138400950184,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10924,weight,Weight IAT: Thin-Good over Fat-Good,0.611327658572655,2014.0,45.0,m,1.0,5.0,6.0,-2.0,0.0,0.0,120.0,True,True,0.7592854337267233,1.6138343654874916,20.32618615990498,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,20.32618615990498,1.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10925,weight,Weight IAT: Thin-Good over Fat-Good,0.686006408094342,2014.0,19.0,m,1.0,4.0,6.0,-3.0,0.0,0.0583333333333333,120.0,True,True,0.9395416580313967,1.6138343654874916,-5.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-5.673813840095018,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10926,weight,Weight IAT: Thin-Good over Fat-Good,0.0750938145699616,2014.0,37.0,f,0.0,5.0,3.0,-4.0,0.05,0.216666666666667,112.0,True,True,-0.5350518266506284,1.6138343654874916,12.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,12.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10927,weight,Weight IAT: Thin-Good over Fat-Good,0.718510809450449,2014.0,,,,,,,0.0,0.0333333333333333,120.0,True,True,1.0179993277066774,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10928,weight,Weight IAT: Thin-Good over Fat-Good,1.20684997471145,2014.0,36.0,f,0.0,5.0,4.0,-1.0,0.0166666666666667,0.291666666666667,102.0,True,True,2.196730555450132,1.6138343654874916,11.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,11.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10929,weight,Weight IAT: Thin-Good over Fat-Good,0.750720236257731,2014.0,36.0,f,0.0,4.0,5.0,-5.0,0.0,0.0833333333333333,115.0,True,True,1.095745001013812,1.6138343654874916,11.326186159904982,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,11.326186159904982,0.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10930,weight,Weight IAT: Thin-Good over Fat-Good,0.326936683299015,2014.0,27.0,m,1.0,2.0,6.0,-2.0,0.0,0.0583333333333333,120.0,True,True,0.07283522188616377,1.6138343654874916,2.3261861599049816,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,2.3261861599049816,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
10931,weight,Weight IAT: Thin-Good over Fat-Good,-0.0291673959259971,2014.0,21.0,f,0.0,2.0,5.0,-2.0,0.0,0.108333333333333,120.0,True,True,-0.7867128716709195,1.6138343654874916,-3.6738138400950184,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-3.6738138400950184,0.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
10932,weight,Weight IAT: Thin-Good over Fat-Good,0.0435572839233213,2014.0,25.0,m,1.0,2.0,6.0,6.0,0.0,0.0333333333333333,120.0,True,True,-0.6111732933120535,1.6138343654874916,0.32618615990498157,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,0.32618615990498157,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
10933,weight,Weight IAT: Thin-Good over Fat-Good,0.217117780013375,2014.0,26.0,f,0.0,2.0,4.0,0.0,0.0,0.0833333333333333,120.0,True,True,-0.19224073332651512,1.6138343654874916,1.3261861599049816,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,1.3261861599049816,0.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
10934,weight,Weight IAT: Thin-Good over Fat-Good,0.284608596558993,2014.0,28.0,m,1.0,4.0,7.0,0.0,0.0,0.0333333333333333,118.0,True,True,-0.029334420035616475,1.6138343654874916,3.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,3.3261861599049816,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10935,weight,Weight IAT: Thin-Good over Fat-Good,0.211191165370404,2014.0,,,,,6.0,2.0,0.0,0.0083333333333333,120.0,True,True,-0.20654613058200216,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10936,weight,Weight IAT: Thin-Good over Fat-Good,0.600959987608619,2014.0,22.0,f,0.0,5.0,5.0,-2.0,0.0,0.0333333333333333,120.0,True,True,0.7342604134260338,1.6138343654874916,-2.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-2.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10937,weight,Weight IAT: Thin-Good over Fat-Good,0.565796411111617,2014.0,22.0,f,0.0,4.0,5.0,-1.0,0.0,0.0666666666666667,118.0,True,True,0.6493841457729791,1.6138343654874916,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10938,weight,Weight IAT: Thin-Good over Fat-Good,-0.146306514021207,2014.0,24.0,f,0.0,4.0,5.0,-2.0,0.0,0.0166666666666667,119.0,True,True,-1.0694580338684991,1.6138343654874916,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-0.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10939,weight,Weight IAT: Thin-Good over Fat-Good,-0.562345034861868,2014.0,26.0,m,1.0,3.0,6.0,-2.0,0.0,0.075,120.0,True,True,-2.073673200999282,1.6138343654874916,1.3261861599049816,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,1.3261861599049816,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10940,weight,Weight IAT: Thin-Good over Fat-Good,0.456629234561497,2014.0,23.0,f,0.0,5.0,5.0,-3.0,0.0,0.0833333333333333,119.0,True,True,0.385881299394817,1.6138343654874916,-1.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10941,weight,Weight IAT: Thin-Good over Fat-Good,0.939150629891522,2014.0,25.0,m,1.0,3.0,,7.0,0.0,0.175,118.0,True,True,1.550569854378647,1.6138343654874916,0.32618615990498157,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,0.32618615990498157,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10942,weight,Weight IAT: Thin-Good over Fat-Good,0.259411575877882,2014.0,25.0,f,0.0,5.0,6.0,-2.0,0.0,0.025,119.0,True,True,-0.0901538611858041,1.6138343654874916,0.32618615990498157,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,0.32618615990498157,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10943,weight,Weight IAT: Thin-Good over Fat-Good,0.205843357838542,2014.0,25.0,m,1.0,2.0,7.0,-4.0,0.0,0.05,120.0,True,True,-0.21945442912979182,1.6138343654874916,0.32618615990498157,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,0.32618615990498157,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
10944,weight,Weight IAT: Thin-Good over Fat-Good,0.0468811781342716,2014.0,23.0,f,0.0,2.0,6.0,-2.0,0.0,0.0333333333333333,120.0,True,True,-0.6031502261839669,1.6138343654874916,-1.6738138400950184,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
10945,weight,Weight IAT: Thin-Good over Fat-Good,-0.0410814892311168,2014.0,21.0,m,1.0,4.0,6.0,-1.0,0.0,0.0833333333333333,120.0,True,True,-0.8154705770281953,1.6138343654874916,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-3.6738138400950184,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10946,weight,Weight IAT: Thin-Good over Fat-Good,0.858384345102919,2014.0,23.0,f,0.0,4.0,5.0,-6.0,0.0,0.025,120.0,True,True,1.3556198098163497,1.6138343654874916,-1.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10947,weight,Weight IAT: Thin-Good over Fat-Good,0.484855253106372,2014.0,27.0,m,1.0,4.0,7.0,-2.0,0.0,0.116666666666667,119.0,True,True,0.4540120000645612,1.6138343654874916,2.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,2.3261861599049816,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10948,weight,Weight IAT: Thin-Good over Fat-Good,0.286558240518365,2014.0,23.0,f,0.0,3.0,6.0,-1.0,0.0,0.075,118.0,True,True,-0.024628456677824206,1.6138343654874916,-1.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10949,weight,Weight IAT: Thin-Good over Fat-Good,-0.474618381279032,2014.0,23.0,f,0.0,5.0,3.0,-2.0,0.0,0.1,118.0,True,True,-1.8619225296636048,1.6138343654874916,-1.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10950,weight,Weight IAT: Thin-Good over Fat-Good,0.697325277266984,2014.0,30.0,f,0.0,3.0,6.0,0.0,0.0,0.05,120.0,True,True,0.9668626380093288,1.6138343654874916,5.326186159904982,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,5.326186159904982,0.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10951,weight,Weight IAT: Thin-Good over Fat-Good,0.11612340162306,2014.0,22.0,,,3.0,7.0,5.0,0.0,0.116666666666667,119.0,True,True,-0.4360164451754251,1.6138343654874916,-2.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,,-0.0,1.0,1.6138343654874916,-2.6738138400950184,,-1.4055396236972788,0.0,0.0,-0.0,,-0.0
10952,weight,Weight IAT: Thin-Good over Fat-Good,-0.0259959468039445,2014.0,22.0,m,1.0,7.0,4.0,-3.0,0.0,0.125,120.0,True,True,-0.7790577696776871,1.6138343654874916,-2.6738138400950184,2.594460376302721,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-2.6738138400950184,1.0,2.594460376302721,0.0,0.0,-0.0,0.0,0.0
10953,weight,Weight IAT: Thin-Good over Fat-Good,0.772840459526913,2014.0,26.0,m,1.0,4.0,6.0,-1.0,0.0,0.0333333333333333,119.0,True,True,1.1491378062337387,1.6138343654874916,1.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,1.6138343654874916,1.3261861599049816,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
10954,weight,Weight IAT: Thin-Good over Fat-Good,0.356918486007429,2014.0,20.0,f,0.0,4.0,7.0,0.0,0.0,0.0333333333333333,120.0,True,True,0.1452039558122304,1.6138343654874916,-4.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-4.673813840095018,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10955,weight,Weight IAT: Thin-Good over Fat-Good,-0.370987284757108,2014.0,19.0,f,0.0,4.0,6.0,2.0,0.0,0.116666666666667,110.0,True,True,-1.61178242556116,1.6138343654874916,-5.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-5.673813840095018,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10956,weight,Weight IAT: Thin-Good over Fat-Good,0.681846625564828,2014.0,,,,,,,0.0,0.191666666666667,108.0,True,True,0.9295009610794347,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
10957,weight,Weight IAT: Thin-Good over Fat-Good,0.368605154473748,2014.0,34.0,m,1.0,5.0,7.0,0.0,0.0,0.075,120.0,True,True,0.1734127132690942,1.6138343654874916,9.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,9.326186159904982,1.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
10958,weight,Weight IAT: Thin-Good over Fat-Good,0.471732463860036,2014.0,19.0,m,1.0,5.0,6.0,-4.0,0.0,0.0333333333333333,120.0,True,True,0.4223367985240806,1.6138343654874916,-5.673813840095018,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,1.6138343654874916,-5.673813840095018,1.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
10959,weight,Weight IAT: Thin-Good over Fat-Good,0.391929831191499,2014.0,24.0,f,0.0,3.0,2.0,4.0,0.0,0.0583333333333333,120.0,True,True,0.22971277433329215,1.6138343654874916,-0.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-0.6738138400950184,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10960,weight,Weight IAT: Thin-Good over Fat-Good,0.153237682960137,2014.0,43.0,m,1.0,6.0,5.0,-2.0,0.0,0.0416666666666667,120.0,True,True,-0.34643165345820326,1.6138343654874916,18.32618615990498,1.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,1.6138343654874916,18.32618615990498,1.0,1.5944603763027212,0.0,0.0,0.0,0.0,0.0
10961,weight,Weight IAT: Thin-Good over Fat-Good,-0.264398402969717,2014.0,23.0,f,0.0,3.0,6.0,-2.0,0.0,0.0666666666666667,115.0,True,True,-1.35450295172272,1.6138343654874916,-1.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,1.6138343654874916,-1.6738138400950184,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
10962,weight,Weight IAT: Thin-Good over Fat-Good,-0.435436366665966,2014.0,,,,,,,0.0,0.0416666666666667,117.0,True,True,-1.7673467358797155,1.6138343654874916,,,0.0,0.0,,,,1.0,1.6138343654874916,,,,0.0,0.0,,,
