region,year,age,deaths,rate,age_population_est
전라남도,2001,60 - 64세,19.0,34.4,55232.558139534885
전라남도,2002,40 - 44세,34.0,41.1,82725.0608272506
전라남도,2002,45 - 49세,32.0,50.0,64000.0
전라남도,2002,50 - 54세,34.0,57.8,58823.529411764706
전라남도,2002,55 - 59세,27.0,52.9,51039.69754253308
전라남도,2002,60 - 64세,29.0,50.7,57199.211045364886
전라남도,2003,40 - 44세,45.0,54.4,82720.58823529413
전라남도,2003,45 - 49세,34.0,50.6,67193.67588932806
전라남도,2003,50 - 54세,28.0,48.7,57494.866529774125
전라남도,2003,55 - 59세,24.0,47.3,50739.95771670191
전라남도,2003,60 - 64세,24.0,41.9,57279.236276849646
전라남도,2004,40 - 44세,42.0,51.4,81712.06225680934
전라남도,2004,45 - 49세,42.0,58.9,71307.30050933787
전라남도,2004,50 - 54세,26.0,45.9,56644.880174291946
전라남도,2004,55 - 59세,34.0,64.6,52631.57894736843
전라남도,2004,60 - 64세,35.0,64.0,54687.5
전라남도,2005,40 - 44세,32.0,40.0,80000.0
전라남도,2005,45 - 49세,36.0,47.9,75156.57620041753
전라남도,2005,50 - 54세,30.0,51.6,58139.53488372093
전라남도,2005,55 - 59세,28.0,51.1,54794.520547945205
전라남도,2005,60 - 64세,38.0,73.0,52054.79452054794
전라남도,2006,40 - 44세,33.0,41.8,78947.36842105263
전라남도,2006,45 - 49세,39.0,49.6,78629.03225806452
전라남도,2006,50 - 54세,34.0,56.3,60390.76376554174
전라남도,2006,55 - 59세,27.0,47.9,56367.43215031316
전라남도,2006,60 - 64세,30.0,60.3,49751.24378109453
전라남도,2007,40 - 44세,28.0,35.6,78651.68539325842
전라남도,2007,45 - 49세,47.0,58.2,80756.01374570446
전라남도,2007,50 - 54세,29.0,46.3,62634.989200863936
전라남도,2007,55 - 59세,27.0,47.6,56722.68907563025
전라남도,2007,60 - 64세,27.0,56.5,47787.61061946903
전라남도,2008,40 - 44세,31.0,39.1,79283.88746803069
전라남도,2008,45 - 49세,46.0,56.3,81705.15097690941
전라남도,2008,50 - 54세,26.0,39.0,66666.66666666666
전라남도,2008,55 - 59세,41.0,73.5,55782.31292517007
전라남도,2008,60 - 64세,19.0,39.7,47858.94206549118
전라남도,2009,40 - 44세,25.0,31.2,80128.20512820513
전라남도,2009,45 - 49세,44.0,53.8,81784.38661710038
전라남도,2009,50 - 54세,43.0,60.3,71310.1160862355
전라남도,2009,55 - 59세,37.0,66.8,55389.22155688622
전라남도,2009,60 - 64세,32.0,63.9,50078.24726134585
전라남도,2010,40 - 44세,37.0,46.0,80434.78260869565
전라남도,2010,45 - 49세,53.0,65.9,80424.88619119878
전라남도,2010,50 - 54세,46.0,61.1,75286.41571194763
전라남도,2010,55 - 59세,29.0,50.8,57086.61417322834
전라남도,2010,60 - 64세,43.0,82.2,52311.435523114356
전라남도,2011,40 - 44세,31.0,38.5,80519.48051948052
전라남도,2011,45 - 49세,43.0,54.0,79629.62962962964
전라남도,2011,50 - 54세,45.0,56.8,79225.35211267606
전라남도,2011,55 - 59세,30.0,50.3,59642.14711729623
전라남도,2011,60 - 64세,42.0,77.8,53984.57583547558
전라남도,2012,40 - 44세,39.0,48.5,80412.37113402062
전라남도,2012,45 - 49세,44.0,55.1,79854.80943738656
전라남도,2012,50 - 54세,40.0,48.9,81799.591002045
전라남도,2012,55 - 59세,38.0,60.9,62397.37274220033
전라남도,2012,60 - 64세,29.0,53.1,54613.93596986818
전라남도,2013,40 - 44세,43.0,54.2,79335.79335793357
전라남도,2013,45 - 49세,35.0,43.5,80459.77011494253
전라남도,2013,50 - 54세,34.0,41.0,82926.82926829268
전라남도,2013,55 - 59세,30.0,44.9,66815.144766147
전라남도,2013,60 - 64세,31.0,57.2,54195.8041958042
전라남도,2014,40 - 44세,36.0,46.2,77922.07792207791
전라남도,2014,45 - 49세,41.0,50.2,81673.30677290836
전라남도,2014,50 - 54세,46.0,55.3,83182.64014466546
전라남도,2014,55 - 59세,33.0,46.0,71739.13043478261
전라남도,2014,60 - 64세,30.0,55.2,54347.82608695652
전라남도,2015,40 - 44세,33.0,43.5,75862.06896551723
전라남도,2015,45 - 49세,49.0,59.6,82214.76510067114
전라남도,2015,50 - 54세,39.0,47.5,82105.26315789473
전라남도,2015,55 - 59세,43.0,56.3,76376.5541740675
전라남도,2015,60 - 64세,35.0,62.1,56360.708534621575
전라남도,2016,40 - 44세,42.0,58.0,72413.79310344828
전라남도,2016,45 - 49세,38.0,46.1,82429.5010845987
전라남도,2016,50 - 54세,43.0,52.8,81439.39393939395
전라남도,2016,55 - 59세,44.0,54.6,80586.08058608058
전라남도,2016,60 - 64세,43.0,72.6,59228.65013774105
전라남도,2017,40 - 44세,24.0,34.7,69164.26512968299
전라남도,2017,45 - 49세,25.0,30.3,82508.2508250825
전라남도,2017,50 - 54세,20.0,24.5,81632.6530612245
전라남도,2017,55 - 59세,43.0,51.6,83333.33333333333
전라남도,2017,60 - 64세,25.0,40.2,62189.05472636815
전라남도,2018,40 - 44세,41.0,62.0,66129.03225806452
전라남도,2018,45 - 49세,39.0,48.0,81250.0
전라남도,2018,50 - 54세,37.0,44.9,82405.3452115813
전라남도,2018,55 - 59세,47.0,55.6,84532.37410071942
전라남도,2018,60 - 64세,38.0,56.8,66901.40845070423
전라남도,2019,40 - 44세,24.0,37.8,63492.0634920635
전라남도,2019,45 - 49세,40.0,50.3,79522.86282306163
전라남도,2019,50 - 54세,43.0,51.6,83333.33333333333
전라남도,2019,55 - 59세,33.0,39.0,84615.38461538461
전라남도,2019,60 - 64세,29.0,40.2,72139.30348258706
전라남도,2020,40 - 44세,24.0,38.4,62500.0
전라남도,2020,45 - 49세,45.0,58.4,77054.79452054795
전라남도,2020,50 - 54세,41.0,49.0,83673.4693877551
전라남도,2020,55 - 59세,47.0,56.2,83629.89323843416
전라남도,2020,60 - 64세,32.0,41.7,76738.60911270983
전라남도,2021,40 - 44세,34.0,54.4,62500.0
전라남도,2021,45 - 49세,37.0,50.5,73267.32673267326
전라남도,2021,50 - 54세,43.0,51.2,83984.375
전라남도,2021,55 - 59세,47.0,56.5,83185.8407079646
전라남도,2021,60 - 64세,40.0,49.2,81300.81300813008
전라남도,2022,40 - 44세,28.0,44.8,62500.0
전라남도,2022,45 - 49세,36.0,51.5,69902.91262135922
전라남도,2022,50 - 54세,29.0,34.6,83815.0289017341
전라남도,2022,55 - 59세,44.0,52.7,83491.46110056926
전라남도,2022,60 - 64세,25.0,29.5,84745.7627118644
전라남도,2023,40 - 44세,27.0,43.3,62355.65819861433
전라남도,2023,45 - 49세,34.0,50.9,66797.64243614931
전라남도,2023,50 - 54세,36.0,43.6,82568.80733944953
전라남도,2023,55 - 59세,41.0,48.7,84188.91170431211
전라남도,2023,60 - 64세,42.0,48.7,86242.29979466119
전라남도,2024,40 - 44세,37.0,61.0,60655.737704918036
전라남도,2024,45 - 49세,36.0,56.0,64285.71428571429
전라남도,2024,50 - 54세,52.0,64.5,80620.1550387597
전라남도,2024,55 - 59세,52.0,61.0,85245.90163934426
전라남도,2024,60 - 64세,47.0,54.4,86397.05882352941
전라북도,1996,40 - 44세,16.0,26.0,61538.46153846154
전라북도,1996,45 - 49세,8.0,14.5,55172.41379310345
전라북도,1996,50 - 54세,8.0,16.8,47619.04761904762
전라북도,1996,55 - 59세,11.0,23.6,46610.16949152542
전라북도,1996,60 - 64세,8.0,20.2,39603.960396039605
전라북도,1997,40 - 44세,16.0,24.7,64777.327935222675
전라북도,1997,45 - 49세,14.0,25.5,54901.96078431373
전라북도,1997,50 - 54세,12.0,25.8,46511.62790697674
전라북도,1997,55 - 59세,6.0,12.3,48780.487804878045
전라북도,1997,60 - 64세,7.0,17.0,41176.470588235294
전라북도,1998,40 - 44세,36.0,52.6,68441.06463878327
전라북도,1998,45 - 49세,19.0,35.0,54285.71428571428
전라북도,1998,50 - 54세,19.0,40.5,46913.580246913574
전라북도,1998,55 - 59세,18.0,36.4,49450.54945054945
전라북도,1998,60 - 64세,16.0,38.0,42105.26315789473
전라북도,1999,40 - 44세,30.0,41.6,72115.38461538461
전라북도,1999,45 - 49세,24.0,43.5,55172.41379310345
전라북도,1999,50 - 54세,15.0,30.6,49019.60784313725
전라북도,1999,55 - 59세,19.0,39.9,47619.04761904762
전라북도,1999,60 - 64세,17.0,39.5,43037.97468354431
전라북도,2000,40 - 44세,34.0,45.2,75221.2389380531
전라북도,2000,45 - 49세,15.0,26.1,57471.26436781609
전라북도,2000,50 - 54세,18.0,34.8,51724.137931034486
전라북도,2000,55 - 59세,16.0,34.8,45977.01149425288
전라북도,2000,60 - 64세,12.0,27.9,43010.75268817204
전라북도,2001,40 - 44세,18.0,23.0,78260.86956521739
전라북도,2001,45 - 49세,23.0,38.1,60367.454068241466
전라북도,2001,50 - 54세,26.0,48.6,53497.94238683127
전라북도,2001,55 - 59세,20.0,44.4,45045.045045045044
전라북도,2001,60 - 64세,31.0,72.2,42936.28808864266
전라북도,2002,40 - 44세,30.0,37.5,80000.0
전라북도,2002,45 - 49세,23.0,36.3,63360.88154269973
전라북도,2002,50 - 54세,25.0,47.0,53191.48936170213
전라북도,2002,55 - 59세,24.0,54.3,44198.89502762431
전라북도,2002,60 - 64세,25.0,55.6,44964.02877697841
전라북도,2003,40 - 44세,50.0,62.5,80000.0
전라북도,2003,45 - 49세,33.0,49.5,66666.66666666666
전라북도,2003,50 - 54세,27.0,51.3,52631.57894736843
전라북도,2003,55 - 59세,33.0,74.0,44594.59459459459
전라북도,2003,60 - 64세,36.0,78.6,45801.52671755726
전라북도,2004,40 - 44세,38.0,48.1,79002.079002079
전라북도,2004,45 - 49세,31.0,44.6,69506.7264573991
전라북도,2004,50 - 54세,32.0,60.1,53244.59234608985
전라북도,2004,55 - 59세,37.0,79.3,46658.25977301387
전라북도,2004,60 - 64세,31.0,70.4,44034.090909090904
전라북도,2005,40 - 44세,33.0,43.0,76744.18604651163
전라북도,2005,45 - 49세,36.0,49.8,72289.15662650602
전라북도,2005,50 - 54세,31.0,56.0,55357.14285714286
전라북도,2005,55 - 59세,23.0,46.7,49250.535331905776
전라북도,2005,60 - 64세,25.0,58.7,42589.43781942078
전라북도,2006,40 - 44세,26.0,34.8,74712.64367816092
전라북도,2006,45 - 49세,27.0,35.9,75208.91364902508
전라북도,2006,50 - 54세,35.0,60.2,58139.534883720924
전라북도,2006,55 - 59세,33.0,64.6,51083.59133126935
전라북도,2006,60 - 64세,30.0,71.6,41899.44134078213
전라북도,2007,40 - 44세,26.0,35.3,73654.3909348442
전라북도,2007,45 - 49세,36.0,46.7,77087.79443254818
전라북도,2007,50 - 54세,42.0,68.6,61224.489795918365
전라북도,2007,55 - 59세,36.0,70.6,50991.5014164306
전라북도,2007,60 - 64세,31.0,74.9,41388.51802403204
전라북도,2008,40 - 44세,35.0,47.1,74309.9787685775
전라북도,2008,45 - 49세,46.0,59.1,77834.17935702199
전라북도,2008,50 - 54세,28.0,43.3,64665.12702078523
전라북도,2008,55 - 59세,29.0,57.2,50699.3006993007
전라북도,2008,60 - 64세,28.0,66.4,42168.67469879518
전라북도,2009,40 - 44세,37.0,48.6,76131.68724279835
전라북도,2009,45 - 49세,44.0,56.6,77738.51590106006
전라북도,2009,50 - 54세,38.0,55.8,68100.35842293907
전라북도,2009,55 - 59세,24.0,46.5,51612.90322580645
전라북도,2009,60 - 64세,33.0,74.4,44354.83870967742
전라북도,2010,40 - 44세,34.0,44.1,77097.50566893425
전라북도,2010,45 - 49세,35.0,45.9,76252.72331154684
전라북도,2010,50 - 54세,37.0,51.8,71428.57142857143
전라북도,2010,55 - 59세,29.0,53.7,54003.724394785844
전라북도,2010,60 - 64세,35.0,74.1,47233.468286099866
전라북도,2011,40 - 44세,33.0,42.0,78571.42857142857
전라북도,2011,45 - 49세,40.0,53.4,74906.36704119851
전라북도,2011,50 - 54세,66.0,88.2,74829.93197278911
전라북도,2011,55 - 59세,45.0,78.7,57179.161372299866
전라북도,2011,60 - 64세,44.0,89.3,49272.11646136618
전라북도,2012,40 - 44세,31.0,38.8,79896.90721649484
전라북도,2012,45 - 49세,32.0,43.1,74245.93967517401
전라북도,2012,50 - 54세,41.0,53.1,77212.80602636535
전라북도,2012,55 - 59세,33.0,54.4,60661.76470588236
전라북도,2012,60 - 64세,32.0,64.6,49535.603715170284
전라북도,2013,40 - 44세,43.0,53.9,79777.3654916512
전라북도,2013,45 - 49세,29.0,38.6,75129.53367875647
전라북도,2013,50 - 54세,50.0,64.0,78125.0
전라북도,2013,55 - 59세,34.0,52.8,64393.93939393939
전라북도,2013,60 - 64세,27.0,54.5,49541.28440366973
전라북도,2014,40 - 44세,44.0,55.7,78994.61400359066
전라북도,2014,45 - 49세,37.0,48.0,77083.33333333334
전라북도,2014,50 - 54세,47.0,60.1,78202.99500831947
전라북도,2014,55 - 59세,41.0,60.4,67880.79470198676
전라북도,2014,60 - 64세,27.0,53.2,50751.879699248115
전라북도,2015,40 - 44세,26.0,33.6,77380.95238095237
전라북도,2015,45 - 49세,40.0,51.1,78277.88649706458
전라북도,2015,50 - 54세,33.0,42.9,76923.07692307692
전라북도,2015,55 - 59세,35.0,49.1,71283.09572301425
전라북도,2015,60 - 64세,30.0,56.1,53475.93582887701
전라북도,2016,40 - 44세,31.0,41.8,74162.67942583733
전라북도,2016,45 - 49세,42.0,52.9,79395.08506616257
전라북도,2016,50 - 54세,41.0,54.4,75367.64705882352
전라북도,2016,55 - 59세,50.0,66.9,74738.41554559043
전라북도,2016,60 - 64세,29.0,51.2,56640.625
전라북도,2017,40 - 44세,23.0,32.6,70552.1472392638
전라북도,2017,45 - 49세,49.0,60.8,80592.1052631579
전라북도,2017,50 - 54세,42.0,56.3,74600.35523978686
전라북도,2017,55 - 59세,42.0,54.5,77064.22018348625
전라북도,2017,60 - 64세,35.0,58.3,60034.305317324186
전라북도,2018,40 - 44세,35.0,52.1,67178.50287907869
전라북도,2018,45 - 49세,55.0,68.6,80174.92711370264
전라북도,2018,50 - 54세,42.0,55.7,75403.94973070017
전라북도,2018,55 - 59세,43.0,55.1,78039.92740471869
전라북도,2018,60 - 64세,36.0,56.5,63716.81415929204
전라북도,2019,40 - 44세,28.0,43.9,63781.321184510256
전라북도,2019,45 - 49세,36.0,45.6,78947.36842105263
전라북도,2019,50 - 54세,40.0,51.9,77071.29094412332
전라북도,2019,55 - 59세,39.0,50.1,77844.31137724551
전라북도,2019,60 - 64세,42.0,62.5,67200.0
전라북도,2020,40 - 44세,31.0,49.9,62124.248496994
전라북도,2020,45 - 49세,30.0,39.0,76923.07692307692
전라북도,2020,50 - 54세,35.0,44.9,77951.0022271715
전라북도,2020,55 - 59세,49.0,64.2,76323.98753894081
전라북도,2020,60 - 64세,31.0,43.9,70615.03416856493
전라북도,2021,40 - 44세,40.0,64.9,61633.28197226502
전라북도,2021,45 - 49세,37.0,50.4,73412.69841269842
전라북도,2021,50 - 54세,37.0,46.9,78891.2579957356
전라북도,2021,55 - 59세,40.0,53.4,74906.36704119851
전라북도,2021,60 - 64세,43.0,58.1,74010.3270223752
전라북도,2022,40 - 44세,27.0,44.2,61085.97285067873
전라북도,2022,45 - 49세,32.0,45.8,69868.99563318778
전라북도,2022,50 - 54세,35.0,43.8,79908.67579908676
전라북도,2022,55 - 59세,37.0,49.8,74297.18875502008
전라북도,2022,60 - 64세,40.0,52.3,76481.83556405354
전라북도,2023,40 - 44세,22.0,36.5,60273.97260273972
전라북도,2023,45 - 49세,33.0,49.4,66801.61943319837
전라북도,2023,50 - 54세,28.0,35.1,79772.07977207977
전라북도,2023,55 - 59세,24.0,31.9,75235.10971786834
전라북도,2023,60 - 64세,37.0,47.8,77405.85774058578
전라북도,2024,40 - 44세,34.0,58.2,58419.24398625429
전라북도,2024,45 - 49세,37.0,58.1,63683.30464716007
전라북도,2024,50 - 54세,51.0,64.8,78703.70370370371
전라북도,2024,55 - 59세,40.0,52.0,76923.07692307692
전라북도,2024,60 - 64세,47.0,60.7,77429.98352553541
제주도,1996,40 - 44세,8.0,49.0,16326.530612244896
제주도,1996,45 - 49세,7.0,51.0,13725.490196078432
제주도,1996,50 - 54세,6.0,48.8,12295.081967213117
제주도,1996,55 - 59세,5.0,46.1,10845.986984815618
제주도,1996,60 - 64세,3.0,38.1,7874.015748031496
제주도,1997,40 - 44세,6.0,34.1,17595.30791788856
제주도,1997,45 - 49세,5.0,36.7,13623.978201634876
제주도,1997,50 - 54세,6.0,48.4,12396.694214876034
제주도,1997,55 - 59세,3.0,26.3,11406.84410646388
제주도,1997,60 - 64세,3.0,35.5,8450.704225352112
제주도,1998,40 - 44세,12.0,62.9,19077.90143084261
제주도,1998,45 - 49세,11.0,81.7,13463.892288861689
제주도,1998,50 - 54세,9.0,70.7,12729.844413012728
제주도,1998,55 - 59세,6.0,51.4,11673.151750972764
제주도,1998,60 - 64세,2.0,22.4,8928.57142857143
제주도,1999,40 - 44세,11.0,53.6,20522.38805970149
제주도,1999,45 - 49세,11.0,80.7,13630.73110285006
제주도,1999,50 - 54세,8.0,61.3,13050.57096247961
제주도,1999,55 - 59세,7.0,59.7,11725.293132328306
제주도,1999,60 - 64세,8.0,86.1,9291.521486643438
제주도,2000,40 - 44세,8.0,37.2,21505.37634408602
제주도,2000,45 - 49세,10.0,68.3,14641.288433382138
제주도,2000,50 - 54세,5.0,37.7,13262.599469496019
제주도,2000,55 - 59세,10.0,85.7,11668.611435239207
제주도,2000,60 - 64세,2.0,20.8,9615.384615384615
제주도,2001,40 - 44세,10.0,44.7,22371.364653243847
제주도,2001,45 - 49세,6.0,37.4,16042.780748663103
제주도,2001,50 - 54세,3.0,22.6,13274.33628318584
제주도,2001,55 - 59세,9.0,76.9,11703.511053315995
제주도,2001,60 - 64세,6.0,59.5,10084.03361344538
제주도,2002,40 - 44세,8.0,34.4,23255.81395348837
제주도,2002,45 - 49세,14.0,80.7,17348.20322180917
제주도,2002,50 - 54세,3.0,22.6,13274.33628318584
제주도,2002,55 - 59세,5.0,42.1,11876.48456057007
제주도,2002,60 - 64세,7.0,65.9,10622.154779969651
제주도,2003,40 - 44세,9.0,37.6,23936.170212765956
제주도,2003,45 - 49세,13.0,69.3,18759.01875901876
제주도,2003,50 - 54세,13.0,98.8,13157.894736842105
제주도,2003,55 - 59세,14.0,114.2,12259.194395796847
제주도,2003,60 - 64세,12.0,109.5,10958.90410958904
제주도,2004,40 - 44세,11.0,45.0,24444.444444444445
제주도,2004,45 - 49세,13.0,64.3,20217.72939346812
제주도,2004,50 - 54세,9.0,67.4,13353.115727002965
제주도,2004,55 - 59세,9.0,71.2,12640.449438202248
제주도,2004,60 - 64세,11.0,99.4,11066.398390342052
제주도,2005,40 - 44세,12.0,48.7,24640.65708418891
제주도,2005,45 - 49세,18.0,84.4,21327.014218009477
제주도,2005,50 - 54세,13.0,90.2,14412.41685144124
제주도,2005,55 - 59세,9.0,70.0,12857.142857142855
제주도,2005,60 - 64세,8.0,72.0,11111.111111111111
제주도,2006,40 - 44세,10.0,40.2,24875.62189054726
제주도,2006,45 - 49세,11.0,49.5,22222.222222222223
제주도,2006,50 - 54세,5.0,31.6,15822.78481012658
제주도,2006,55 - 59세,11.0,85.1,12925.96944770858
제주도,2006,60 - 64세,6.0,53.5,11214.953271028036
제주도,2007,40 - 44세,13.0,51.8,25096.525096525096
제주도,2007,45 - 49세,5.0,21.7,23041.474654377882
제주도,2007,50 - 54세,12.0,70.1,17118.40228245364
제주도,2007,55 - 59세,4.0,30.9,12944.983818770228
제주도,2007,60 - 64세,11.0,96.7,11375.387797311272
제주도,2008,40 - 44세,11.0,43.6,25229.357798165136
제주도,2008,45 - 49세,11.0,46.4,23706.896551724138
제주도,2008,50 - 54세,16.0,86.3,18539.97682502897
제주도,2008,55 - 59세,4.0,31.1,12861.736334405145
제주도,2008,60 - 64세,10.0,84.9,11778.563015312131
제주도,2009,40 - 44세,9.0,35.1,25641.025641025637
제주도,2009,45 - 49세,20.0,82.6,24213.07506053269
제주도,2009,50 - 54세,19.0,94.8,20042.194092827005
제주도,2009,55 - 59세,12.0,91.7,13086.150490730644
제주도,2009,60 - 64세,8.0,65.9,12139.605462822457
제주도,2010,40 - 44세,11.0,41.9,26252.983293556088
제주도,2010,45 - 49세,16.0,65.6,24390.243902439026
제주도,2010,50 - 54세,13.0,61.4,21172.638436482084
제주도,2010,55 - 59세,11.0,77.8,14138.817480719796
제주도,2010,60 - 64세,12.0,97.1,12358.39340885685
제주도,2011,40 - 44세,12.0,44.8,26785.714285714286
제주도,2011,45 - 49세,14.0,56.6,24734.982332155476
제주도,2011,50 - 54세,14.0,63.2,22151.898734177215
제주도,2011,55 - 59세,6.0,38.5,15584.415584415585
제주도,2011,60 - 64세,7.0,56.2,12455.516014234874
제주도,2012,40 - 44세,7.0,25.5,27450.980392156864
제주도,2012,45 - 49세,21.0,83.2,25240.384615384613
제주도,2012,50 - 54세,13.0,56.2,23131.672597864766
제주도,2012,55 - 59세,9.0,52.7,17077.798861480074
제주도,2012,60 - 64세,10.0,79.4,12594.458438287154
제주도,2013,40 - 44세,24.0,85.9,27939.464493597206
제주도,2013,45 - 49세,14.0,54.3,25782.68876611418
제주도,2013,50 - 54세,19.0,78.8,24111.675126903552
제주도,2013,55 - 59세,10.0,53.3,18761.726078799253
제주도,2013,60 - 64세,8.0,63.0,12698.412698412698
제주도,2014,40 - 44세,14.0,49.5,28282.828282828283
제주도,2014,45 - 49세,15.0,56.0,26785.714285714286
제주도,2014,50 - 54세,11.0,44.0,25000.0
제주도,2014,55 - 59세,13.0,63.3,20537.124802527647
제주도,2014,60 - 64세,6.0,45.6,13157.894736842105
제주도,2015,40 - 44세,13.0,45.7,28446.389496717722
제주도,2015,45 - 49세,15.0,53.4,28089.88764044944
제주도,2015,50 - 54세,7.0,27.3,25641.025641025637
제주도,2015,55 - 59세,11.0,49.7,22132.796780684104
제주도,2015,60 - 64세,11.0,75.3,14608.233731739709
제주도,2016,40 - 44세,15.0,53.2,28195.48872180451
제주도,2016,45 - 49세,10.0,33.9,29498.525073746314
제주도,2016,50 - 54세,10.0,37.6,26595.744680851065
제주도,2016,55 - 59세,9.0,37.9,23746.7018469657
제주도,2016,60 - 64세,11.0,66.9,16442.451420029895
제주도,2017,40 - 44세,8.0,28.8,27777.777777777777
제주도,2017,45 - 49세,12.0,38.7,31007.751937984496
제주도,2017,50 - 54세,16.0,58.0,27586.206896551725
제주도,2017,55 - 59세,17.0,67.4,25222.55192878338
제주도,2017,60 - 64세,8.0,44.1,18140.589569161
제주도,2018,40 - 44세,16.0,59.0,27118.64406779661
제주도,2018,45 - 49세,17.0,53.4,31835.205992509364
제주도,2018,50 - 54세,12.0,42.3,28368.794326241135
제주도,2018,55 - 59세,23.0,87.2,26376.146788990824
제주도,2018,60 - 64세,11.0,55.1,19963.70235934664
제주도,2019,40 - 44세,15.0,56.8,26408.450704225357
제주도,2019,45 - 49세,15.0,47.0,31914.893617021276
제주도,2019,50 - 54세,28.0,95.5,29319.37172774869
제주도,2019,55 - 59세,22.0,81.4,27027.027027027023
제주도,2019,60 - 64세,19.0,87.5,21714.285714285714
제주도,2020,40 - 44세,12.0,45.7,26258.205689277896
제주도,2020,45 - 49세,21.0,66.8,31437.125748502996
제주도,2020,50 - 54세,15.0,49.7,30181.086519114688
제주도,2020,55 - 59세,18.0,66.2,27190.332326283988
제주도,2020,60 - 64세,12.0,52.2,22988.505747126437
제주도,2021,40 - 44세,12.0,44.9,26726.0579064588
제주도,2021,45 - 49세,16.0,52.8,30303.030303030304
제주도,2021,50 - 54세,20.0,64.6,30959.752321981425
제주도,2021,55 - 59세,19.0,69.2,27456.647398843932
제주도,2021,60 - 64세,12.0,49.7,24144.86921529175
제주도,2022,40 - 44세,9.0,33.0,27272.727272727272
제주도,2022,45 - 49세,17.0,58.3,29159.519725557464
제주도,2022,50 - 54세,10.0,31.5,31746.031746031746
제주도,2022,55 - 59세,9.0,32.2,27950.310559006208
제주도,2022,60 - 64세,23.0,91.5,25136.612021857924
제주도,2023,40 - 44세,15.0,54.5,27522.935779816515
제주도,2023,45 - 49세,15.0,53.5,28037.383177570093
제주도,2023,50 - 54세,21.0,65.5,32061.068702290075
제주도,2023,55 - 59세,15.0,52.7,28462.99810246679
제주도,2023,60 - 64세,13.0,50.0,26000.0
제주도,2024,40 - 44세,21.0,78.4,26785.714285714286
제주도,2024,45 - 49세,26.0,96.2,27027.02702702703
제주도,2024,50 - 54세,20.0,62.7,31897.926634768737
제주도,2024,55 - 59세,20.0,68.8,29069.767441860466
제주도,2024,60 - 64세,16.0,60.2,26578.073089700993
충청남도,1996,40 - 44세,23.0,39.5,58227.84810126582
충청남도,1996,45 - 49세,20.0,40.2,49751.24378109452
충청남도,1996,50 - 54세,13.0,29.2,44520.54794520548
충청남도,1996,55 - 59세,18.0,37.4,48128.34224598931
충청남도,1996,60 - 64세,11.0,25.1,43824.701195219124
충청남도,1997,40 - 44세,24.0,38.5,62337.66233766234
충청남도,1997,45 - 49세,24.0,47.3,50739.95771670191
충청남도,1997,50 - 54세,14.0,32.7,42813.45565749235
충청남도,1997,55 - 59세,12.0,24.8,48387.096774193546
충청남도,1997,60 - 64세,16.0,35.1,45584.04558404558
충청남도,1998,40 - 44세,23.0,34.5,66666.66666666666
충청남도,1998,45 - 49세,32.0,62.8,50955.41401273885
충청남도,1998,50 - 54세,26.0,60.8,42763.15789473684
충청남도,1998,55 - 59세,21.0,43.4,48387.09677419355
충청남도,1998,60 - 64세,30.0,64.8,46296.2962962963
충청남도,1999,40 - 44세,40.0,56.4,70921.98581560283
충청남도,1999,45 - 49세,30.0,58.0,51724.137931034486
충청남도,1999,50 - 54세,25.0,55.9,44722.71914132379
충청남도,1999,55 - 59세,16.0,34.5,46376.811594202896
충청남도,1999,60 - 64세,20.0,42.8,46728.97196261683
충청남도,2000,40 - 44세,53.0,71.1,74542.89732770745
충청남도,2000,45 - 49세,30.0,55.0,54545.454545454544
충청남도,2000,50 - 54세,12.0,25.4,47244.09448818898
충청남도,2000,55 - 59세,34.0,76.4,44502.61780104712
충청남도,2000,60 - 64세,22.0,47.7,46121.59329140461
충청남도,2001,40 - 44세,35.0,44.5,78651.68539325843
충청남도,2001,45 - 49세,37.0,63.2,58544.303797468354
충청남도,2001,50 - 54세,29.0,58.9,49235.99320882853
충청남도,2001,55 - 59세,17.0,39.6,42929.292929292926
충청남도,2001,60 - 64세,25.0,55.6,44964.02877697841
충청남도,2002,40 - 44세,37.0,45.1,82039.91130820398
충청남도,2002,45 - 49세,31.0,49.7,62374.24547283702
충청남도,2002,50 - 54세,23.0,45.9,50108.93246187364
충청남도,2002,55 - 59세,23.0,55.4,41516.24548736462
충청남도,2002,60 - 64세,26.0,57.2,45454.545454545456
충청남도,2003,40 - 44세,57.0,68.9,82728.59216255441
충청남도,2003,45 - 49세,43.0,64.7,66460.58732612056
충청남도,2003,50 - 54세,41.0,81.3,50430.504305043054
충청남도,2003,55 - 59세,18.0,43.2,41666.666666666664
충청남도,2003,60 - 64세,36.0,78.9,45627.37642585551
충청남도,2004,40 - 44세,48.0,57.5,83478.26086956522
충청남도,2004,45 - 49세,42.0,59.1,71065.98984771574
충청남도,2004,50 - 54세,47.0,91.1,51591.657519209664
충청남도,2004,55 - 59세,35.0,79.6,43969.849246231155
충청남도,2004,60 - 64세,41.0,92.6,44276.45788336934
충청남도,2005,40 - 44세,34.0,40.6,83743.84236453201
충청남도,2005,45 - 49세,50.0,66.3,75414.78129713424
충청남도,2005,50 - 54세,38.0,69.0,55072.463768115944
충청남도,2005,55 - 59세,42.0,89.5,46927.374301675976
충청남도,2005,60 - 64세,31.0,72.0,43055.555555555555
충청남도,2006,40 - 44세,32.0,39.1,81841.43222506394
