year,코드,시도,시군구,지역,CHS_No,아토피피부염의사진단률_청소년,알레르기비염의사진단률_청소년,천식의사진단률_청소년,주관적 건강인지율_남성노인_조율,주관적 건강인지율_남성노인_표준화,주관적 건강인지율_여성노인_조율,주관적 건강인지율_여성노인_표준화,노인학대_신고접수 건수,노인인구 천명당 노인학대 신고접수 비율,노인교통사고_사고건수,노인교통사고_사망자수,노인교통사고_부상자수,노인교통사고_중상자수,노인운전자교통사고_사고건수,노인운전자교통사고_사망자수,노인운전자교통사고_부상자수,노인운전자교통사고_중상자수,의사수,치과의사수,한의사수,사회복지사수,보건소인력_의사,보건소인력_치과의사,보건소인력_한의사,노인장기요양시설_의사,노인장기요양시설_간호사,노인장기요양시설_간호조무사,노인장기요양시설_치과위생사,노인장기요양시설_물리작업치료사,노인장기요양시설_요양보호사,노인장기요양시설_영양사,노인장기요양시설_사회복지사,인구천명당의료기관종사의사수,정신건강의학과전문의,노인장기요양_기관수,노인장기요양_정원,노인장기요양_시설_기관수,노인장기요양_시설_정원,노인장기요양_재가_기관수,노인장기요양_재가_정원,의원_정신건강의학과,응급실_지역응급의료기관,응급실_응급의료기관외응급실운영기관,병상수_계,일반입원실_병상수,정신과폐쇄_병상수,중환자실_병상수,격리병실_병상수,무균치료_병상수,병원급이상_분만실병상수,병원급이상_신생아실_병상수,병원급이상_수술실_병상수,병원급이상_회복실_병상수,병원급이상_응급실_병상수,병원급이상_인공신장실_병상수,병원급이상_물리치료실_병상수,의료기관진료실인원_전체,의료기관진료비_전체,의료기관진료실인원_입원,의료기관진료비_입원,의료기관진료실인원_외래,의료기관진료비_외래,구강보건_노인의치 보철사업 실적,구강보건_노인의치 보철사업_수혜자수,노인인구수,고령인구비율,독거노인비율,인구밀도,총가구수_65세이상,일인가구수_65세이상,일인가구율_65세이상가구,독거노인가구비율,국민기초생활수급자수,재정자주도,재정자립도,일반회계중사회복지예산비중,실업률,국민연금_지역가입자_소득신고자수,교원1인당학생수,노인천명당노인여가복지시설수,인구십만명당사회복지시설수,구조구급대원1인당담당주민수,소방공무원1인당담당주민수,미세먼지연간환경기준초과지역인구밀도,기초생활수급자수율,근력운동실천율_노인_조율,근력운동실천율_노인_표준화율,가구소득(월300만원이상비율),"실업률(지역사회건강조사,2017)",주민1인당생활폐기물배출량,인구천명당의료기관병상수,보건및사회복지사업종사자비율,보건업및사회복지서비스업종사자수,보건및사회복지사업체비율,보건업및사회복지서비스업사업체수,아토피피부염의사진단율_청소년,알레르기비염의사진단율_청소년,천식의사진단율_청소년,저작불편호소율(65세이상)_조율,저작불편호소율(65세이상)_표준화율,일반입원실병상수,정신과폐쇄병상수,중환자실병상수,격리병실병상수,무균치료실병상수,특수진료실_분만실 병상수,특수진료실_신생아실 병상수,특수진료실_수술실 병상수,특수진료실_회복실 병상수,특수진료실_응급실 병상수,특수진료실_인공신장실 병상수,특수진료실_물리치료실 병상수,1인가구수,1인가구수_20-44세,1인가구수_45-64세,1인가구수_65세이상,1인가구율_전체,1인가구율_20-44세가구,1인가구율_45-64세가구,1인가구율_65세이상가구,국민기초생활보장수급자,보건업및사회복지사업체수,인구10만명당사회복지시설수,국민기초생활수급자수율,노인장기요양시설의사,노인장기요양시설간호사,노인장기요양시설간호조무사,노인장기요양시설물리-작업치료사,노인장기요양시설-치과위생사,노인장기요양시설요양보호사,노인장기요양시설영양사,노인장기요양시설사회복지사,일인가구_65세이상,일인가구율_65세이상,아토피피부염 의사진단율_청소년,알레르기비염 의사진단율_청소년,천식 의사진단율_청소년,노인학대 신고접수 건수,노인천명당 노인학대 신고접수 비율,노인운전자 교통사고_사고건수,노인운전자 교통사고_사망자수,노인운전자 교통사고_부상자수,노인운전자 교통사고_중상자수,사회적거리두기또는생활속거리두기실천율건강_조율,사회적거리두기또는생활속거리두기실천율건_표준화율,의사 수,치과의사 수,한의사 수,사회복지사 사,노인장기요양시설_물리-작업치료사,인구천명당 의료기관 종사 의사수,응급실_응급의료기관외 응급실 운영기관,무균치료실_병상수,특수진료실_분만실병상수,특수진료실_신생아실병상수,특수진료실_수술실병상수,특수진료실_회복실병상수,특수진료실_응급실병상수,특수진료실_인공신장실병상수,특수진료실_물리치료실병상수,인구 천명당 의료기관병상수,의료기관진료실인원 _입원,총가구수_65세 이상,1인가구수_65세 이상,1인가구율_65세 이상 가구,일반회계 중 사회복지 예산 비중,보건 및 사회복지 사업체 종사자 비율,보건 및 사회복지 사업체 종사자 수,보건 및 사회복지 사업체 비율,보건 및 사회복지 사업체 수,구조구급대원 1인당 담당 주민수,소방공무원 1인당 담당주민수,주민1인당 생활폐기물 배출량,저작불편 호소율(65세 이상)_조율,저작불편 호소율(65세 이상)_표준화율,사회적 거리두기 실천율_조율,사회적 거리두기 실천율_표준화율,소방공무원 1인당 담당 주민수,사회복지사 수,인구천명당 의료기관 병상수,1인가구율_20-44세 가구,1인가구율_45-64세 가구,인구10만명당 사회복지시설수,1인당 생활권 도시림 면적,1인당 도시림 면적,국민기초생활보장수급자수율
2018,39,제주특별자치도,제주특별자치도,제주특별자치도,P  ,,,,24.5,24.8,15.2,16.7,607.0,6.3,733.0,35.0,798.0,345.0,532.0,14.0,797.0,,1137.0,273.0,223.0,38.0,26.0,12.0,18.0,49.0,96.0,148.0,0.0,49.0,3627.0,35.0,278.0,2.4,40,203,4940,65.0,3628.0,138.0,1312.0,4,1.0,,7858.0,,,,,,,,,,,,,840171.0,938868985.0,95293.0,284448495.0,834155.0,654420490.0,,,96207,14.42,17.15279822284078,360.61,50811.0,,,6.43,,74.8,42.5,21.7,2.0,62226,16.35,3.31,,2098.1,814.6,,,,,,,1.97,2.43,8.6,23810.0,3.1,,26.1,35.3,7.8,36.2,34.1,5892.0,1800.0,124.0,34.0,8.0,23.0,65.0,100.0,162.0,128.0,282.0,2146.0,73250.0,26737.0,29845.0,16022.0,29.42,33.54,25.35,31.53,23157.0,1956.0,14.7,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,0,전국,전국,전국,   ,,,,,,,,16071.0,2.0,40645.0,1523.0,44390.0,17232.0,33239.0,769.0,48223.0,11164.0,105628.0,26486.0,21630.0,4095.0,2066.0,498.0,1024.0,,,,,,,,,3.0,3666,24953,315397,19410.0,123698.0,5543.0,191699.0,1208,240.0,119.0,703468.0,,,,,,,,,,,,,49634160.0,94676529456.0,7850886.0,35983232863.0,49411922.0,58693296593.0,,,8026915,15.5,19.86,516.43,4458123.0,,,7.53,,74.2,51.4,35.7,3.8,3955403,15.51,5.8,,3115.6,926.5,,,,,,,1.1,13.6,8.9,2033034.0,3.6,150659.0,22.5,35.3,7.2,,,625344.0,64094.0,10463.0,3192.0,375.0,2094.0,7151.0,8537.0,12403.0,8897.0,21469.0,151024.0,,,,,,,,,1881357.0,,15.2,3.63,2260.0,3280.0,11987.0,2348.0,7.0,423057.0,1130.0,26371.0,1532847.0,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,서울특별시,서울특별시,서울특별시,A  ,,,,31.3,31.9,20.2,20.8,1962.0,1.3,5912.0,103.0,6200.0,2191.0,5886.0,49.0,7881.0,1631.0,30359.0,7308.0,5018.0,555.0,165.0,24.0,25.0,,,,,,,,,4.4,881,3504,27951,2990.0,12897.0,514.0,15054.0,384,20.0,17.0,88059.0,,,,,,,,,,,,,14841803.0,23302000580.0,1768621.0,8832831682.0,14774917.0,14469168898.0,,,1478664,15.2,17.05,16074.87,797110.0,,,6.11,,83.7,82.2,42.5,4.4,732342,16.03,1.8,,4818.8,1379.0,,,,,,,1.0,9.1,7.7,400143.0,3.5,29168.0,23.1,37.4,7.4,30.5,29.5,81044.0,3485.0,2530.0,807.0,193.0,475.0,1278.0,2202.0,3632.0,1404.0,3663.0,22689.0,,,,,,,,,317269.0,,8.1,3.26,229.0,539.0,1424.0,233.0,2.0,74036.0,90.0,3626.0,238088.0,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,21,부산광역시,부산광역시,부산광역시,B  ,,,,25.8,26.0,15.7,16.3,895.0,1.4,2325.0,53.0,2469.0,993.0,1894.0,28.0,2614.0,646.0,8008.0,1757.0,1691.0,390.0,42.0,7.0,5.0,,,,,,,,,3.4,288,1462,14064,1348.0,7667.0,114.0,6397.0,108,20.0,7.0,69862.0,,,,,,,,,,,,,4121427.0,7614681208.0,641938.0,3274627322.0,4082580.0,4340053886.0,,,620123,18.2,20.98,4433.14,356728.0,,,9.06,,68.0,56.7,47.9,3.7,245385,17.14,2.8,,3772.2,1003.8,,,,,,,1.0,20.5,10.2,149854.0,3.3,9667.0,21.5,33.6,6.5,36.1,35.0,62952.0,5689.0,856.0,339.0,26.0,173.0,646.0,643.0,860.0,607.0,1669.0,10187.0,,,,,,,,,172439.0,,6.6,5.05,79.0,106.0,439.0,116.0,2.0,29987.0,60.0,1525.0,124735.0,34.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,22,대구광역시,대구광역시,대구광역시,C  ,,,,26.3,26.6,15.8,16.5,890.0,2.3,2363.0,44.0,2532.0,928.0,2099.0,22.0,3121.0,590.0,5908.0,1330.0,1146.0,213.0,27.0,3.0,14.0,,,,,,,,,3.4,193,1354,16002,1102.0,8015.0,252.0,7987.0,65,9.0,7.0,38132.0,,,,,,,,,,,,,3241589.0,5393903012.0,451264.0,2049836332.0,3220384.0,3344066681.0,,,379277,15.6,20.73,2759.46,218344.0,,,7.85,,68.9,51.6,46.2,3.7,184127,14.99,2.8,,3569.6,926.7,,,,,,,1.2,15.6,10.4,100706.0,3.5,7285.0,21.8,36.4,7.9,32.7,32.0,33901.0,3544.0,542.0,129.0,16.0,87.0,393.0,436.0,647.0,411.0,1019.0,7561.0,,,,,,,,,117594.0,,14.8,4.82,126.0,168.0,579.0,95.0,1.0,20523.0,57.0,1254.0,76077.0,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,23,인천광역시,인천광역시,인천광역시,D  ,,,,28.8,29.2,16.1,16.8,840.0,2.2,1119.0,50.0,1145.0,457.0,1012.0,21.0,1375.0,284.0,5071.0,1298.0,997.0,238.0,54.0,23.0,34.0,,,,,,,,,2.5,175,1529,19852,1131.0,5943.0,398.0,13909.0,50,10.0,,34176.0,,,,,,,,,,,,,3516525.0,4805764609.0,437329.0,1849538363.0,3492915.0,2956226247.0,,,384548,13.0,18.62,2781.1,207487.0,,,6.13,,75.6,64.6,43.8,4.4,226444,15.04,2.6,,3606.1,987.3,,,,,,,1.0,11.6,10.0,109265.0,3.7,7586.0,22.7,36.6,7.2,37.9,37.0,30054.0,3277.0,590.0,242.0,13.0,110.0,413.0,384.0,592.0,413.0,1221.0,7417.0,,,,,,,,,122027.0,,20.3,4.13,133.0,187.0,792.0,154.0,,27316.0,63.0,1593.0,68648.0,33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,24,광주광역시,광주광역시,광주광역시,E  ,,,,28.9,29.2,17.0,17.7,571.0,2.9,1195.0,25.0,1296.0,356.0,998.0,5.0,1549.0,199.0,3658.0,1009.0,723.0,177.0,12.0,5.0,5.0,,,,,,,,,3.7,118,870,7694,775.0,4139.0,95.0,3555.0,38,14.0,5.0,40206.0,,,,,,,,,,,,,2084373.0,3422699943.0,405670.0,1597715614.0,2059953.0,1824984329.0,,,195479,13.4,20.53,2906.33,111362.0,,,6.63,,68.9,46.8,47.2,3.7,108995,16.36,4.8,,3596.2,1009.3,,,,,,,0.9,27.6,11.6,73598.0,4.0,5010.0,24.8,30.9,6.4,35.9,34.8,38101.0,1616.0,428.0,58.0,3.0,55.0,217.0,414.0,414.0,417.0,824.0,6080.0,,,,,,,,,76193.0,,10.4,5.23,37.0,105.0,232.0,50.0,,15742.0,23.0,807.0,38907.0,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,25,대전광역시,대전광역시,대전광역시,F  ,,,,39.0,39.6,23.1,24.4,591.0,3.0,1268.0,34.0,1394.0,459.0,1169.0,13.0,1724.0,275.0,3726.0,852.0,741.0,133.0,10.0,0.0,1.0,,,,,,,,,3.6,126,827,10549,699.0,4475.0,128.0,6074.0,56,5.0,1.0,23417.0,,,,,,,,,,,,,2126003.0,3137518297.0,282837.0,1211819561.0,2110034.0,1925698737.0,,,198691,13.5,19.66,2733.13,111182.0,,,6.19,,71.0,48.2,46.8,4.2,106089,16.29,2.8,,3503.3,964.6,,,,,,,1.0,15.9,10.5,66489.0,4.2,4971.0,22.6,33.7,6.9,30.6,30.2,21302.0,1663.0,381.0,66.0,5.0,86.0,324.0,267.0,345.0,239.0,715.0,5111.0,,,,,,,,,59317.0,,12.5,4.02,84.0,137.0,368.0,77.0,,15299.0,44.0,791.0,37723.0,33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,26,울산광역시,울산광역시,울산광역시,G  ,,,,31.9,31.5,18.0,18.6,440.0,3.3,623.0,17.0,659.0,268.0,521.0,14.0,741.0,202.0,1754.0,504.0,410.0,82.0,15.0,6.0,10.0,,,,,,,,,2.3,57,327,4349,277.0,2273.0,50.0,2076.0,16,6.0,5.0,15284.0,,,,,,,,,,,,,1314268.0,1842715011.0,186520.0,737129157.0,1304890.0,1105585854.0,,,132565,11.5,19.47,1080.96,75972.0,,,5.66,,74.4,59.7,37.9,4.2,82671,13.97,4.0,,3457.9,984.6,,,,,,,1.4,13.3,7.2,38388.0,3.4,2969.0,23.0,35.1,6.6,33.3,32.9,13852.0,1237.0,159.0,29.0,7.0,46.0,284.0,135.0,191.0,169.0,358.0,2362.0,,,,,,,,,26594.0,,8.4,2.32,27.0,58.0,140.0,30.0,,6367.0,16.0,351.0,24752.0,32.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,세종특별자치시,세종특별자치시,세종특별자치시,Q  ,,,,32.6,32.8,17.7,18.0,,,134.0,8.0,153.0,79.0,113.0,4.0,171.0,51.0,302.0,121.0,103.0,6.0,10.0,3.0,7.0,,,,,,,,,1.5,11,71,1335,58.0,770.0,13.0,565.0,8,1.0,1.0,1440.0,,,,,,,,,,,,,435614.0,247371904.0,13508.0,27752656.0,434378.0,219619248.0,,,31949,9.4,16.85,732.5,15781.0,,,3.94,,76.4,72.7,30.3,2.7,21482,14.26,4.2,,2768.9,743.6,,,,,,,1.3,4.2,8.1,10183.0,4.9,885.0,23.4,46.3,6.7,31.4,32.3,1330.0,108.0,0.0,2.0,0.0,7.0,4.0,16.0,48.0,16.0,80.0,926.0,,,,,,,,,5749.0,,7.6,1.69,8.0,10.0,34.0,7.0,,1254.0,5.0,75.0,5107.0,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,31,경기도,경기도,경기도,H  ,,,,29.7,30.6,17.2,18.5,2445.0,1.5,7923.0,222.0,8694.0,3042.0,6445.0,101.0,9694.0,1909.0,21210.0,5788.0,4512.0,938.0,202.0,37.0,91.0,,,,,,,,,2.4,769,5900,88678,4088.0,28270.0,1812.0,60408.0,8,29.0,26.0,133118.0,,,,,,,,,,,,,15288914.0,18981203835.0,1692896.0,6638005745.0,15203621.0,12343198090.0,,,1651341,12.5,16.97,1298.96,857837.0,,,5.46,,77.3,68.4,37.2,3.8,1009211,16.15,4.0,,5169.7,1367.2,,,,,,,1.0,10.1,8.3,441605.0,3.8,35199.0,22.2,37.1,7.5,35.1,33.4,117616.0,13110.0,1953.0,377.0,62.0,452.0,1510.0,1769.0,2442.0,1727.0,4811.0,28210.0,,,,,,,,,328752.0,,17.6,2.48,596.0,827.0,3505.0,704.0,,103228.0,240.0,6238.0,268019.0,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,32,강원도,강원도,강원도,I  ,,,,27.0,28.2,14.3,15.7,1109.0,3.7,1584.0,77.0,1812.0,707.0,1260.0,41.0,1920.0,458.0,2719.0,669.0,528.0,96.0,154.0,38.0,84.0,,,,,,,,,2.5,101,865,14157,545.0,3951.0,320.0,10206.0,0,15.0,4.0,17372.0,,,,,,,,,,,,,1872743.0,2459868560.0,221560.0,854808792.0,1859981.0,1605059767.0,,,302886,19.6,22.19,91.6,173468.0,,,10.24,,75.9,28.6,27.4,3.6,118041,14.39,7.5,,1210.0,418.1,,,,,,,1.5,11.3,9.7,65284.0,3.2,4728.0,22.5,31.5,6.6,38.0,35.1,14803.0,1947.0,449.0,169.0,4.0,60.0,162.0,228.0,325.0,391.0,586.0,4240.0,,,,,,,,,71493.0,,28.0,4.64,126.0,204.0,523.0,109.0,,13738.0,64.0,1052.0,64894.0,37.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,33,충청북도,충청북도,충청북도,J  ,,,,28.5,29.5,17.1,17.5,764.0,2.8,1878.0,86.0,2106.0,871.0,1483.0,41.0,2350.0,633.0,2529.0,634.0,639.0,129.0,118.0,27.0,79.0,,,,,,,,,2.4,109,912,15055,617.0,5807.0,295.0,9248.0,1,10.0,5.0,21336.0,,,,,,,,,,,,,1937538.0,2473434396.0,226096.0,815439725.0,1925259.0,1657994671.0,,,273425,17.1,21.7,216.02,155426.0,,,8.8,,72.8,35.9,30.8,3.1,121219,15.78,10.6,,1946.5,717.5,,,,,,,1.4,13.3,8.4,62381.0,3.6,4778.0,22.9,32.2,7.7,37.9,36.1,17765.0,3172.0,294.0,101.0,4.0,67.0,201.0,196.0,314.0,323.0,788.0,6159.0,,,,,,,,,62507.0,,25.7,3.91,115.0,101.0,591.0,89.0,1.0,14198.0,46.0,993.0,57589.0,37.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,34,충청남도,충청남도,충청남도,K  ,,,,24.9,26.0,14.8,16.8,706.0,1.7,2044.0,149.0,2183.0,1048.0,1445.0,86.0,2042.0,615.0,3198.0,924.0,836.0,166.0,203.0,45.0,124.0,,,,,,,,,2.3,125,1250,16849,940.0,6243.0,310.0,10606.0,2,8.0,4.0,28122.0,,,,,,,,,,,,,2588528.0,3187342831.0,288986.0,1084327138.0,2569428.0,2103015693.0,,,386674,18.2,21.04,257.56,219586.0,,,9.16,,72.1,37.8,28.9,2.9,164543,16.2,10.8,,1795.2,634.1,,,,,,,1.3,13.2,8.6,83707.0,3.7,6525.0,21.0,35.4,8.4,39.6,36.2,24350.0,3361.0,352.0,59.0,0.0,97.0,322.0,274.0,451.0,357.0,919.0,7769.0,,,,,,,,,69022.0,,20.6,3.25,143.0,137.0,672.0,116.0,,21280.0,72.0,1367.0,79162.0,36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,35,전라북도,전라북도,전라북도,L  ,,,,25.8,26.4,13.6,15.6,577.0,1.6,2049.0,135.0,2243.0,925.0,1410.0,69.0,2120.0,563.0,3689.0,917.0,934.0,185.0,216.0,48.0,95.0,,,,,,,,,3.0,132,1317,16396,1087.0,8328.0,230.0,8068.0,0,10.0,2.0,39993.0,,,,,,,,,,,,,2073979.0,3691361188.0,344503.0,1521941301.0,2057601.0,2169419887.0,,,370676,20.4,22.91,225.42,214666.0,,,11.22,,69.2,26.5,30.3,2.7,138456,14.16,13.4,,2090.7,632.9,,,,,,,1.1,22.0,12.0,86679.0,4.1,6352.0,24.4,34.4,7.7,41.2,38.6,36879.0,2416.0,374.0,310.0,14.0,85.0,310.0,305.0,429.0,466.0,972.0,9419.0,,,,,,,,,105955.0,,20.2,5.83,116.0,138.0,617.0,110.0,,19479.0,62.0,1438.0,82834.0,38.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,36,전라남도,전라남도,전라남도,M  ,,,,26.4,27.7,15.7,17.1,855.0,2.0,3056.0,177.0,3618.0,1382.0,2226.0,94.0,3432.0,849.0,3128.0,767.0,830.0,213.0,293.0,95.0,193.0,,,,,,,,,2.5,121,1278,15263,964.0,5743.0,314.0,9520.0,1,33.0,12.0,41844.0,,,,,,,,,,,,,2128233.0,3426233644.0,351035.0,1382074174.0,2110125.0,2044159470.0,,,422548,22.6,24.3,151.37,246433.0,,,13.6,,68.2,25.7,25.8,2.6,152130,12.2,16.0,,1771.3,538.2,,,,,,,1.1,22.4,10.8,83770.0,3.7,5913.0,22.9,29.6,4.6,41.8,38.4,37547.0,3767.0,391.0,127.0,12.0,47.0,157.0,304.0,396.0,539.0,950.0,10880.0,,,,,,,,,87003.0,,23.5,4.66,167.0,132.0,603.0,109.0,,20186.0,59.0,1423.0,100769.0,40.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,37,경상북도,경상북도,경상북도,N  ,,,,24.1,24.9,13.3,14.4,1647.0,3.0,3630.0,186.0,4045.0,1716.0,2761.0,102.0,3933.0,1185.0,3662.0,957.0,1027.0,250.0,298.0,68.0,133.0,,,,,,,,,2.1,174,1698,23635,1303.0,9659.0,395.0,13976.0,2,22.0,7.0,43726.0,,,,,,,,,,,,,3008943.0,3940694808.0,337730.0,1407101431.0,2985298.0,2533593376.0,,,549415,20.6,23.32,140.06,323312.0,,,11.32,,71.9,31.9,27.1,3.9,211289,15.05,10.6,,1888.0,575.0,,,,,,,1.3,16.4,9.3,107319.0,3.4,7959.0,21.7,32.0,7.8,39.6,37.5,36488.0,6598.0,477.0,163.0,0.0,100.0,370.0,362.0,525.0,550.0,1029.0,8741.0,,,,,,,,,113845.0,,19.6,4.27,185.0,196.0,780.0,162.0,,28403.0,104.0,1872.0,124876.0,38.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,38,경상남도,경상남도,경상남도,O  ,,,,27.1,27.8,15.1,16.3,1113.0,2.0,2789.0,126.0,3030.0,1514.0,1920.0,61.0,2719.0,888.0,5532.0,1370.0,1257.0,288.0,221.0,58.0,107.0,,,,,,,,,2.4,248,1576,18472,1338.0,8079.0,238.0,10393.0,4,27.0,16.0,62527.0,,,,,,,,,,,,,3809578.0,5733102587.0,581241.0,2388135487.0,3776282.0,3344967100.0,,,548257,16.3,23.3,319.02,320208.0,,,9.37,,71.5,40.5,31.9,3.8,270330,14.24,9.4,,2386.5,770.3,,,,,,,1.3,18.6,9.0,128395.0,3.4,9627.0,21.0,33.5,6.5,38.2,36.4,53073.0,8736.0,537.0,171.0,10.0,125.0,500.0,506.0,612.0,740.0,1577.0,11109.0,,,,,,,,,121275.0,,12.7,3.61,138.0,166.0,599.0,137.0,1.0,29711.0,91.0,1692.0,123835.0,38.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,39,제주특별자치도,제주특별자치도,제주특별자치도,P  ,,,,27.9,28.3,21.6,23.7,666.0,6.6,753.0,31.0,811.0,296.0,597.0,18.0,837.0,186.0,1175.0,281.0,238.0,36.0,26.0,11.0,17.0,,,,,,,,,2.5,38,213,5096,148.0,1439.0,65.0,3657.0,5,1.0,,4854.0,,,,,,,,,,,,,844318.0,1016633041.0,97629.0,310148382.0,838061.0,706484659.0,,,100397,15.0,17.36,362.65,53221.0,,,6.63,,70.9,36.5,23.5,2.1,62649,16.21,3.2,,1928.1,678.5,,,,,,,1.8,7.2,8.8,25268.0,3.1,2037.0,23.7,33.3,5.3,37.1,34.3,4287.0,368.0,150.0,43.0,6.0,22.0,60.0,96.0,180.0,128.0,288.0,2164.0,,,,,,,,,24323.0,,14.8,3.62,49.0,101.0,156.0,52.0,,3778.0,35.0,298.0,16832.0,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,0,전국,전국,전국,   ,,,,,,,,,,35312.0,1342.0,38147.0,13968.0,,,,,,,,,686.0,303.0,300.0,2312.0,3504.0,13221.0,14.0,,450970.0,1136.0,30268.0,,3794,25384,351333,5763.0,205197.0,19621.0,146136.0,1305,236.0,,716292.0,637098.0,64046.0,10696.0,4051.0,,,,,,,,,48570460.0,95693951342.0,,36948460905.0,48313653.0,58745490437.0,,,8496077,16.4,19.54679789,516.1584954,,,,7.935843714,,73.9,50.4,,4.0,3800104,15.17,5.5,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643354.0,2809724.0,2096717.0,,31.38167442,41.46667729,22.45170118,,2344698.0,,,,,,,,,,,,,,23.3,34.8,6.2,16973.0,2.0,31072.0,720.0,44269.0,9654.0,,,107976.0,26978.0,22038.0,4136.0,2558.0,3.0,114.0,401.0,2062.0,6937.0,8656.0,12810.0,8942.0,22545.0,155984.0,13.8,7011589.0,4732364.0,1660711.0,35.09263024,40.9,9.1,2249829.0,2.6,157988.0,2981.9,859.0,1.2,,,,,,,,,,,,,
2020,11,서울특별시,서울특별시,서울특별시,A  ,,,,44.794,45.752,34.076,35.037,,,5056.0,86.0,5279.0,1712.0,,,,,,,,,158.0,25.0,22.0,226.0,551.0,1485.0,2.0,,76564.0,83.0,3908.0,,955,3517,30430,512.0,15465.0,3005.0,14965.0,434,18.0,,89744.0,82419.0,3576.0,2592.0,954.0,,,,,,,,,13983813.0,23654426478.0,,9045565205.0,13914851.0,14608861273.0,,,1561139,16.1,16.63740384,15974.89931,,,,6.52220205,,83.1,81.4,,4.6,703987,15.84,1.7,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390701.0,764083.0,352700.0,,34.5659407,51.13300163,21.63580686,,369518.0,,,,,,,,,,,,,,24.5,37.2,6.7,2080.0,1.3,5318.0,44.0,7037.0,1327.0,96.8,96.5,31140.0,7368.0,5073.0,538.0,250.0,4.5,16.0,203.0,464.0,1292.0,2197.0,3802.0,1398.0,3789.0,24018.0,9.3,1624172.0,843043.0,259733.0,30.80898602,45.8,7.6,443245.0,2.6,31268.0,4562.7,1344.0,1.0,,,,,,,,,,,,,
2020,21,부산광역시,부산광역시,부산광역시,B  ,,,,40.585,41.028,26.25,26.724,,,2142.0,48.0,2256.0,912.0,,,,,,,,,28.0,5.0,5.0,74.0,119.0,463.0,2.0,,32231.0,57.0,1791.0,,298,1404,15007,115.0,6545.0,1289.0,8462.0,116,19.0,,70748.0,63793.0,5720.0,869.0,340.0,,,,,,,,,3908779.0,7753742951.0,,3388994268.0,3869602.0,4364748683.0,,,657711,19.4,20.67123706,4404.697027,,,,9.676399981,,66.6,54.8,,4.2,233239,16.94,2.6,,,,,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,455207.0,169291.0,145086.0,,32.05139793,42.35621141,23.33592825,,196299.0,,,,,,,,,,,,,,22.9,34.4,6.0,1105.0,1.7,1819.0,25.0,2448.0,586.0,92.9,92.6,8102.0,1783.0,1725.0,387.0,132.0,3.4,8.0,26.0,165.0,546.0,658.0,861.0,592.0,1785.0,10580.0,20.9,582911.0,378591.0,135957.0,35.91131326,53.1,10.8,166675.0,2.5,10130.0,3858.9,959.0,1.2,,,,,,,,,,,,,
